"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0032728","GO:0032728","positive regulation of interferon-beta production","2/107","35/12100",0.0381424901370923,0.155828970781602,0.120005269601878,"ISG15/OAS1",2
"GO:0045744","GO:0045744","negative regulation of G protein-coupled receptor signaling pathway","2/107","35/12100",0.0381424901370923,0.155828970781602,0.120005269601878,"CXCL8/PLEK",2
"GO:0060425","GO:0060425","lung morphogenesis","2/107","35/12100",0.0381424901370923,0.155828970781602,0.120005269601878,"CTSZ/TNF",2
"GO:0140353","GO:0140353","lipid export from cell","2/107","35/12100",0.0381424901370923,0.155828970781602,0.120005269601878,"SPP1/IL1B",2
"GO:1901186","GO:1901186","positive regulation of ERBB signaling pathway","2/107","35/12100",0.0381424901370923,0.155828970781602,0.120005269601878,"PLAUR/ADAM17",2
"GO:1905953","GO:1905953","negative regulation of lipid localization","2/107","35/12100",0.0381424901370923,0.155828970781602,0.120005269601878,"NFKB1/TNF",2
"GO:0002275","GO:0002275","myeloid cell activation involved in immune response","3/107","84/12100",0.0382494355520336,0.156019024637205,0.120151631758197,"CCL3/NR4A3/GRN",3
"GO:0098771","GO:0098771","inorganic ion homeostasis","8/107","435/12100",0.038792636672509,0.157985154398136,0.121665765688809,"CCL3/SOD2/FTH1/S100A9/GRN/S100A8/ATOX1/CALM3",8
"GO:0032868","GO:0032868","response to insulin","5/107","211/12100",0.0391682432771966,0.159013214059311,0.122457483532977,"EGR2/ZFP36L1/IL1B/UCP2/PKM",5
"GO:0032944","GO:0032944","regulation of mononuclear cell proliferation","5/107","211/12100",0.0391682432771966,0.159013214059311,0.122457483532977,"FCGR3A/VSIG4/LILRB4/HLA-DPB1/IL1B",5
"GO:0030003","GO:0030003","cellular cation homeostasis","7/107","358/12100",0.0393552369082511,0.159521541125752,0.122848950705918,"CCL3/FTH1/S100A9/GRN/S100A8/ATOX1/CALM3",7
"GO:0070665","GO:0070665","positive regulation of leukocyte proliferation","4/107","145/12100",0.0395968465600357,0.160249306924784,0.123409409589024,"FCGR3A/BST2/HLA-DPB1/IL1B",4
"GO:0006887","GO:0006887","exocytosis","6/107","284/12100",0.0400678218365895,0.160506668136583,0.12360760573607,"CCL3/FCGR3A/NR4A3/PLEK/STX11/CALM3",6
"GO:0099536","GO:0099536","synaptic signaling","8/107","438/12100",0.0401351761756816,0.160506668136583,0.12360760573607,"EGR2/LGMN/CCL2/STX11/CALM3/IL1B/TNF/EIF4E",8
"GO:0002369","GO:0002369","T cell cytokine production","2/107","36/12100",0.0401577488831266,0.160506668136583,0.12360760573607,"LILRB4/IL1B",2
"GO:0002724","GO:0002724","regulation of T cell cytokine production","2/107","36/12100",0.0401577488831266,0.160506668136583,0.12360760573607,"LILRB4/IL1B",2
"GO:0030866","GO:0030866","cortical actin cytoskeleton organization","2/107","36/12100",0.0401577488831266,0.160506668136583,0.12360760573607,"PLEK/TNF",2
"GO:0042311","GO:0042311","vasodilation","2/107","36/12100",0.0401577488831266,0.160506668136583,0.12360760573607,"SOD2/TNF",2
"GO:0060338","GO:0060338","regulation of type I interferon-mediated signaling pathway","2/107","36/12100",0.0401577488831266,0.160506668136583,0.12360760573607,"ISG15/OAS1",2
"GO:0070266","GO:0070266","necroptotic process","2/107","36/12100",0.0401577488831266,0.160506668136583,0.12360760573607,"BIRC3/TNF",2
"GO:0030323","GO:0030323","respiratory tube development","4/107","146/12100",0.0404448741813941,0.161404428340587,0.124298978815022,"LIPA/CTSZ/TNF/EIF4E",4
"GO:0030278","GO:0030278","regulation of ossification","3/107","87/12100",0.0417578444088356,0.166130592085691,0.127938639345212,"CCL3/EGR2/ISG15",3
"GO:1902106","GO:1902106","negative regulation of leukocyte differentiation","3/107","87/12100",0.0417578444088356,0.166130592085691,0.127938639345212,"CCL3/C1QC/LILRB4",3
"GO:0050801","GO:0050801","ion homeostasis","8/107","442/12100",0.0419733387280683,0.16640120926793,0.128147044032419,"CCL3/SOD2/FTH1/S100A9/GRN/S100A8/ATOX1/CALM3",8
"GO:0010043","GO:0010043","response to zinc ion","2/107","37/12100",0.0422125453410124,0.16640120926793,0.128147044032419,"SOD2/S100A8",2
"GO:0030195","GO:0030195","negative regulation of blood coagulation","2/107","37/12100",0.0422125453410124,0.16640120926793,0.128147044032419,"SERPING1/PLAUR",2
"GO:0032715","GO:0032715","negative regulation of interleukin-6 production","2/107","37/12100",0.0422125453410124,0.16640120926793,0.128147044032419,"LILRB4/TNF",2
"GO:1900047","GO:1900047","negative regulation of hemostasis","2/107","37/12100",0.0422125453410124,0.16640120926793,0.128147044032419,"SERPING1/PLAUR",2
"GO:1902930","GO:1902930","regulation of alcohol biosynthetic process","2/107","37/12100",0.0422125453410124,0.16640120926793,0.128147044032419,"PLEK/NFKB1",2
"GO:0055065","GO:0055065","metal ion homeostasis","7/107","365/12100",0.0429462248008198,0.167819169294771,0.129239027599096,"CCL3/SOD2/FTH1/S100A9/S100A8/ATOX1/CALM3",7
"GO:0030282","GO:0030282","bone mineralization","3/107","88/12100",0.0429622273059038,0.167819169294771,0.129239027599096,"CCL3/ISG15/KLF10",3
"GO:0031644","GO:0031644","regulation of nervous system process","3/107","88/12100",0.0429622273059038,0.167819169294771,0.129239027599096,"CCL3/EGR2/TNF",3
"GO:0051702","GO:0051702","biological process involved in interaction with symbiont","3/107","88/12100",0.0429622273059038,0.167819169294771,0.129239027599096,"CCL3/CCL4/IFI27",3
"GO:0051897","GO:0051897","positive regulation of protein kinase B signaling","3/107","88/12100",0.0429622273059038,0.167819169294771,0.129239027599096,"CCL3/ENG/TNF",3
"GO:1901222","GO:1901222","regulation of NIK/NF-kappaB signaling","3/107","88/12100",0.0429622273059038,0.167819169294771,0.129239027599096,"CD14/IL1B/TNF",3
"GO:0003012","GO:0003012","muscle system process","6/107","290/12100",0.0436172112709707,0.170120301362004,0.131011149770812,"NR4A3/LMNA/GAA/CALM3/IL1B/TNF",6
"GO:0030203","GO:0030203","glycosaminoglycan metabolic process","3/107","89/12100",0.0441839490486661,0.17125477209429,0.131884815722661,"NFKB1/IL1B/CD44",3
"GO:0032733","GO:0032733","positive regulation of interleukin-10 production","2/107","38/12100",0.0443060370871362,0.17125477209429,0.131884815722661,"ISG15/CD83",2
"GO:1903202","GO:1903202","negative regulation of oxidative stress-induced cell death","2/107","38/12100",0.0443060370871362,0.17125477209429,0.131884815722661,"NR4A3/SOD2",2
"GO:1904646","GO:1904646","cellular response to amyloid-beta","2/107","38/12100",0.0443060370871362,0.17125477209429,0.131884815722661,"LGMN/TNF",2
"GO:1905521","GO:1905521","regulation of macrophage migration","2/107","38/12100",0.0443060370871362,0.17125477209429,0.131884815722661,"CCL3/C3AR1",2
"GO:2000273","GO:2000273","positive regulation of signaling receptor activity","2/107","38/12100",0.0443060370871362,0.17125477209429,0.131884815722661,"CCL2/ADAM17",2
"GO:0002262","GO:0002262","myeloid cell homeostasis","4/107","151/12100",0.044839977093911,0.172812933541376,0.133084769643956,"ISG15/LIPA/ZFP36L1/ADAM17",4
"GO:0070661","GO:0070661","leukocyte proliferation","6/107","292/12100",0.0448430152876537,0.172812933541376,0.133084769643956,"FCGR3A/BST2/VSIG4/LILRB4/HLA-DPB1/IL1B",6
"GO:0010595","GO:0010595","positive regulation of endothelial cell migration","3/107","90/12100",0.0454229346053975,0.174786910806463,0.134604947006975,"LGMN/GRN/ADAM17",3
"GO:0006873","GO:0006873","cellular ion homeostasis","7/107","371/12100",0.0461890662853974,0.176723536778184,0.136096359808386,"CCL3/FTH1/S100A9/GRN/S100A8/ATOX1/CALM3",7
"GO:0031952","GO:0031952","regulation of protein autophosphorylation","2/107","39/12100",0.0464373932575515,0.176723536778184,0.136096359808386,"CALM3/ENG",2
"GO:0050819","GO:0050819","negative regulation of coagulation","2/107","39/12100",0.0464373932575515,0.176723536778184,0.136096359808386,"SERPING1/PLAUR",2
"GO:0050879","GO:0050879","multicellular organismal movement","2/107","39/12100",0.0464373932575515,0.176723536778184,0.136096359808386,"GAA/TNF",2
"GO:0050881","GO:0050881","musculoskeletal movement","2/107","39/12100",0.0464373932575515,0.176723536778184,0.136096359808386,"GAA/TNF",2
"GO:0060964","GO:0060964","regulation of miRNA-mediated gene silencing","2/107","39/12100",0.0464373932575515,0.176723536778184,0.136096359808386,"NEAT1/TNF",2
"GO:0098900","GO:0098900","regulation of action potential","2/107","39/12100",0.0464373932575515,0.176723536778184,0.136096359808386,"CALM3/TNF",2
"GO:0032479","GO:0032479","regulation of type I interferon production","3/107","91/12100",0.0466791061513251,0.176723536778184,0.136096359808386,"ISG15/CD14/OAS1",3
"GO:0032606","GO:0032606","type I interferon production","3/107","91/12100",0.0466791061513251,0.176723536778184,0.136096359808386,"ISG15/CD14/OAS1",3
"GO:0050768","GO:0050768","negative regulation of neurogenesis","3/107","91/12100",0.0466791061513251,0.176723536778184,0.136096359808386,"SPP1/IL1B/TNF",3
"GO:1903707","GO:1903707","negative regulation of hemopoiesis","3/107","91/12100",0.0466791061513251,0.176723536778184,0.136096359808386,"CCL3/C1QC/LILRB4",3
"GO:1901615","GO:1901615","organic hydroxy compound metabolic process","7/107","373/12100",0.0473041908001267,0.178827848676321,0.137716909025875,"PLTP/LGMN/LIPA/NR4A2/PLEK/NFKB1/TNF",7
"GO:0007173","GO:0007173","epidermal growth factor receptor signaling pathway","3/107","92/12100",0.0479523831459559,0.18048550041233,0.138993481299234,"IFI6/PLAUR/ADAM17",3
"GO:0032411","GO:0032411","positive regulation of transporter activity","3/107","92/12100",0.0479523831459559,0.18048550041233,0.138993481299234,"SGK1/CCL2/CALM3",3
"GO:0033209","GO:0033209","tumor necrosis factor-mediated signaling pathway","3/107","92/12100",0.0479523831459559,0.18048550041233,0.138993481299234,"ADAM17/BIRC3/TNF",3
"GO:0031641","GO:0031641","regulation of myelination","2/107","40/12100",0.0486057944125703,0.182148274562056,0.140273998388733,"EGR2/TNF",2
"GO:0060986","GO:0060986","endocrine hormone secretion","2/107","40/12100",0.0486057944125703,0.182148274562056,0.140273998388733,"SPP1/IL1B",2
"GO:1902622","GO:1902622","regulation of neutrophil migration","2/107","40/12100",0.0486057944125703,0.182148274562056,0.140273998388733,"CXCL8/C3AR1",2
"GO:0051961","GO:0051961","negative regulation of nervous system development","3/107","93/12100",0.0492426824090915,0.184267544898948,0.141906067232302,"SPP1/IL1B/TNF",3
"GO:0002790","GO:0002790","peptide secretion","4/107","156/12100",0.0494931281679359,0.184936695990753,0.142421386410589,"S100A8/IL1B/UCP2/TNF",4
"GO:0009991","GO:0009991","response to extracellular stimulus","7/107","377/12100",0.049586097012654,0.185016333073226,0.142482715632649,"SPP1/SOD2/NR4A2/ATF3/KLF10/UCP2/TNF",7
"GO:0006875","GO:0006875","cellular metal ion homeostasis","6/107","300/12100",0.0499616100676837,0.18614845194049,0.143354570392427,"CCL3/FTH1/S100A9/S100A8/ATOX1/CALM3",6
"GO:0046883","GO:0046883","regulation of hormone secretion","4/107","157/12100",0.0504546570182205,0.186353034750084,0.143512121424807,"SPP1/IL1B/UCP2/TNF",4
"GO:0034763","GO:0034763","negative regulation of transmembrane transport","3/107","94/12100",0.050549918195548,0.186353034750084,0.143512121424807,"CALM3/IL1B/TNF",3
"GO:0002429","GO:0002429","immune response-activating cell surface receptor signaling pathway","5/107","227/12100",0.0508078701604189,0.186353034750084,0.143512121424807,"IGKC/NR4A3/C3AR1/LILRB4/HLA-DPB1",5
"GO:0002757","GO:0002757","immune response-activating signal transduction","5/107","227/12100",0.0508078701604189,0.186353034750084,0.143512121424807,"IGKC/NR4A3/C3AR1/LILRB4/HLA-DPB1",5
"GO:0008631","GO:0008631","intrinsic apoptotic signaling pathway in response to oxidative stress","2/107","41/12100",0.0508104324028115,0.186353034750084,0.143512121424807,"MCL1/SOD2",2
"GO:0009620","GO:0009620","response to fungus","2/107","41/12100",0.0508104324028115,0.186353034750084,0.143512121424807,"S100A9/S100A8",2
"GO:0014009","GO:0014009","glial cell proliferation","2/107","41/12100",0.0508104324028115,0.186353034750084,0.143512121424807,"IL1B/TNF",2
"GO:0031103","GO:0031103","axon regeneration","2/107","41/12100",0.0508104324028115,0.186353034750084,0.143512121424807,"SPP1/GRN",2
"GO:0046888","GO:0046888","negative regulation of hormone secretion","2/107","41/12100",0.0508104324028115,0.186353034750084,0.143512121424807,"IL1B/UCP2",2
"GO:1900368","GO:1900368","regulation of post-transcriptional gene silencing by RNA","2/107","41/12100",0.0508104324028115,0.186353034750084,0.143512121424807,"NEAT1/TNF",2
"GO:2000351","GO:2000351","regulation of endothelial cell apoptotic process","2/107","41/12100",0.0508104324028115,0.186353034750084,0.143512121424807,"CCL2/TNF",2
"GO:0006022","GO:0006022","aminoglycan metabolic process","3/107","95/12100",0.0518740022686003,0.188912092887907,0.145482874746323,"NFKB1/IL1B/CD44",3
"GO:0019080","GO:0019080","viral gene expression","3/107","95/12100",0.0518740022686003,0.188912092887907,0.145482874746323,"CCL3/CCL4/IFITM3",3
"GO:0032612","GO:0032612","interleukin-1 production","3/107","95/12100",0.0518740022686003,0.188912092887907,0.145482874746323,"CCL3/LILRB4/TNF",3
"GO:0032652","GO:0032652","regulation of interleukin-1 production","3/107","95/12100",0.0518740022686003,0.188912092887907,0.145482874746323,"CCL3/LILRB4/TNF",3
"GO:0048144","GO:0048144","fibroblast proliferation","3/107","95/12100",0.0518740022686003,0.188912092887907,0.145482874746323,"SOD2/FTH1/S100A6",3
"GO:0042129","GO:0042129","regulation of T cell proliferation","4/107","159/12100",0.0524085338434723,0.190589907582881,0.146774974692838,"VSIG4/LILRB4/HLA-DPB1/IL1B",4
"GO:0009409","GO:0009409","response to cold","2/107","42/12100",0.0530505102366887,0.191307845574204,0.147327865094244,"SOD2/UCP2",2
"GO:0018198","GO:0018198","peptidyl-cysteine modification","2/107","42/12100",0.0530505102366887,0.191307845574204,0.147327865094244,"S100A9/S100A8",2
"GO:0035914","GO:0035914","skeletal muscle cell differentiation","2/107","42/12100",0.0530505102366887,0.191307845574204,0.147327865094244,"EGR2/ATF3",2
"GO:0050918","GO:0050918","positive chemotaxis","2/107","42/12100",0.0530505102366887,0.191307845574204,0.147327865094244,"CCL3/CXCL8",2
"GO:0060147","GO:0060147","regulation of post-transcriptional gene silencing","2/107","42/12100",0.0530505102366887,0.191307845574204,0.147327865094244,"NEAT1/TNF",2
"GO:0071385","GO:0071385","cellular response to glucocorticoid stimulus","2/107","42/12100",0.0530505102366887,0.191307845574204,0.147327865094244,"ZFP36L1/EIF4E",2
"GO:0010611","GO:0010611","regulation of cardiac muscle hypertrophy","2/107","43/12100",0.0553252419493258,0.197034172018151,0.151737759771,"NR4A3/LMNA",2
"GO:0030225","GO:0030225","macrophage differentiation","2/107","43/12100",0.0553252419493258,0.197034172018151,0.151737759771,"C1QC/CD4",2
"GO:0045646","GO:0045646","regulation of erythrocyte differentiation","2/107","43/12100",0.0553252419493258,0.197034172018151,0.151737759771,"ISG15/ZFP36L1",2
"GO:0050709","GO:0050709","negative regulation of protein secretion","2/107","43/12100",0.0553252419493258,0.197034172018151,0.151737759771,"IL1B/UCP2",2
"GO:0051966","GO:0051966","regulation of synaptic transmission, glutamatergic","2/107","43/12100",0.0553252419493258,0.197034172018151,0.151737759771,"CCL2/TNF",2
"GO:0071622","GO:0071622","regulation of granulocyte chemotaxis","2/107","43/12100",0.0553252419493258,0.197034172018151,0.151737759771,"CXCL8/C3AR1",2
"GO:0090199","GO:0090199","regulation of release of cytochrome c from mitochondria","2/107","43/12100",0.0553252419493258,0.197034172018151,0.151737759771,"PLAUR/LMNA",2
"GO:0097300","GO:0097300","programmed necrotic cell death","2/107","43/12100",0.0553252419493258,0.197034172018151,0.151737759771,"BIRC3/TNF",2
"GO:1904645","GO:1904645","response to amyloid-beta","2/107","43/12100",0.0553252419493258,0.197034172018151,0.151737759771,"LGMN/TNF",2
"GO:0007229","GO:0007229","integrin-mediated signaling pathway","3/107","98/12100",0.0559464259741775,0.198698310681329,0.153019327684386,"ISG15/PLEK/TIMP1",3
"GO:0050796","GO:0050796","regulation of insulin secretion","3/107","98/12100",0.0559464259741775,0.198698310681329,0.153019327684386,"IL1B/UCP2/TNF",3
"GO:0032869","GO:0032869","cellular response to insulin stimulus","4/107","163/12100",0.0564391898388519,0.199757345299577,0.153834899617148,"ZFP36L1/IL1B/UCP2/PKM",4
"GO:0060541","GO:0060541","respiratory system development","4/107","163/12100",0.0564391898388519,0.199757345299577,0.153834899617148,"LIPA/CTSZ/TNF/EIF4E",4
"GO:0030336","GO:0030336","negative regulation of cell migration","5/107","234/12100",0.0564767087795087,0.199757345299577,0.153834899617148,"BST2/CCL2/ENG/TIMP1/TNF",5
"GO:0002456","GO:0002456","T cell mediated immunity","3/107","99/12100",0.0573369734960731,0.200824031153821,0.154656363834469,"HLA-B/LILRB4/IL1B",3
"GO:0045446","GO:0045446","endothelial cell differentiation","3/107","99/12100",0.0573369734960731,0.200824031153821,0.154656363834469,"KDM6B/IL1B/TNF",3
"GO:0046683","GO:0046683","response to organophosphorus","3/107","99/12100",0.0573369734960731,0.200824031153821,0.154656363834469,"FOSB/ZFP36L1/IL1B",3
"GO:1904019","GO:1904019","epithelial cell apoptotic process","3/107","99/12100",0.0573369734960731,0.200824031153821,0.154656363834469,"CCL2/ZFP36L1/TNF",3
"GO:0071383","GO:0071383","cellular response to steroid hormone stimulus","4/107","164/12100",0.0574723675825471,0.200824031153821,0.154656363834469,"SGK1/NR4A3/ZFP36L1/EIF4E",4
"GO:0014743","GO:0014743","regulation of muscle hypertrophy","2/107","44/12100",0.0576338524728822,0.200824031153821,0.154656363834469,"NR4A3/LMNA",2
"GO:0032371","GO:0032371","regulation of sterol transport","2/107","44/12100",0.0576338524728822,0.200824031153821,0.154656363834469,"PLTP/NFKB1",2
"GO:0032374","GO:0032374","regulation of cholesterol transport","2/107","44/12100",0.0576338524728822,0.200824031153821,0.154656363834469,"PLTP/NFKB1",2
"GO:0045599","GO:0045599","negative regulation of fat cell differentiation","2/107","44/12100",0.0576338524728822,0.200824031153821,0.154656363834469,"SOD2/TNF",2
